STATE_NAME,STUSPS,COUNTY_NAME,FIPS,PARTY
Colorado,CO,Broomfield,8014,democrat
Colorado,CO,Chaffee,8015,republican
Colorado,CO,Cheyenne,8017,republican
Colorado,CO,Clear Creek,8019,democrat
Colorado,CO,Conejos,8021,republican
Colorado,CO,Costilla,8023,democrat
Colorado,CO,Crowley,8025,republican
Colorado,CO,Custer,8027,republican
Colorado,CO,Delta,8029,republican
Colorado,CO,Denver,8031,democrat
Colorado,CO,Dolores,8033,republican
Colorado,CO,Douglas,8035,republican
Colorado,CO,Eagle,8037,democrat
Colorado,CO,El Paso,8041,republican
Colorado,CO,Elbert,8039,republican
Colorado,CO,Fremont,8043,republican
Colorado,CO,Garfield,8045,republican
Colorado,CO,Gilpin,8047,democrat
Colorado,CO,Grand,8049,republican
Colorado,CO,Gunnison,8051,democrat
Colorado,CO,Hinsdale,8053,republican
Colorado,CO,Huerfano,8055,republican
Colorado,CO,Jackson,8057,republican
Colorado,CO,Jefferson,8059,democrat
Colorado,CO,Kiowa,8061,republican
Colorado,CO,Kit Carson,8063,republican
Colorado,CO,La Plata,8067,democrat
Colorado,CO,Lake,8065,democrat
Colorado,CO,Larimer,8069,democrat
Colorado,CO,Las Animas,8071,republican
Colorado,CO,Lincoln,8073,republican
Colorado,CO,Logan,8075,republican
Colorado,CO,Mesa,8077,republican
Colorado,CO,Mineral,8079,republican
Colorado,CO,Moffat,8081,republican
Colorado,CO,Montezuma,8083,republican
Colorado,CO,Montrose,8085,republican
Colorado,CO,Morgan,8087,republican
Colorado,CO,Otero,8089,republican
Colorado,CO,Ouray,8091,democrat
Colorado,CO,Park,8093,republican
Colorado,CO,Phillips,8095,republican
Colorado,CO,Pitkin,8097,democrat
Colorado,CO,Prowers,8099,republican
Colorado,CO,Pueblo,8101,republican
Colorado,CO,Rio Blanco,8103,republican
Colorado,CO,Rio Grande,8105,republican
Colorado,CO,Routt,8107,democrat
Colorado,CO,Saguache,8109,democrat
Colorado,CO,San Juan,8111,democrat
Colorado,CO,San Miguel,8113,democrat
Colorado,CO,Sedgwick,8115,republican
Colorado,CO,Summit,8117,democrat
Colorado,CO,Teller,8119,republican
Colorado,CO,Washington,8121,republican
Colorado,CO,Weld,8123,republican
Colorado,CO,Yuma,8125,republican
California,CA,Alameda,6001,democrat
California,CA,Alpine,6003,democrat
California,CA,Amador,6005,republican
California,CA,Butte,6007,republican
California,CA,Calaveras,6009,republican
California,CA,Colusa,6011,republican
California,CA,Contra Costa,6013,democrat
California,CA,Del Norte,6015,republican
California,CA,El Dorado,6017,republican
California,CA,Fresno,6019,democrat
California,CA,Glenn,6021,republican
California,CA,Humboldt,6023,democrat
California,CA,Imperial,6025,democrat
California,CA,Inyo,6027,republican
California,CA,Kern,6029,republican
California,CA,Kings,6031,republican
California,CA,Lake,6033,democrat
California,CA,Lassen,6035,republican
California,CA,Los Angeles,6037,democrat
California,CA,Madera,6039,republican
California,CA,Marin,6041,democrat
California,CA,Mariposa,6043,republican
California,CA,Mendocino,6045,democrat
California,CA,Merced,6047,democrat
California,CA,Modoc,6049,republican
California,CA,Mono,6051,democrat
California,CA,Monterey,6053,democrat
California,CA,Napa,6055,democrat
California,CA,Nevada,6057,democrat
California,CA,Orange,6059,democrat
California,CA,Placer,6061,republican
California,CA,Plumas,6063,republican
California,CA,Riverside,6065,democrat
California,CA,Sacramento,6067,democrat
California,CA,San Benito,6069,democrat
California,CA,San Bernardino,6071,democrat
California,CA,San Diego,6073,democrat
California,CA,San Francisco,6075,democrat
California,CA,San Joaquin,6077,democrat
California,CA,San Luis Obispo,6079,democrat
California,CA,San Mateo,6081,democrat
California,CA,Santa Barbara,6083,democrat
California,CA,Santa Clara,6085,democrat
California,CA,Santa Cruz,6087,democrat
California,CA,Shasta,6089,republican
California,CA,Sierra,6091,republican
California,CA,Siskiyou,6093,republican
California,CA,Solano,6095,democrat
California,CA,Sonoma,6097,democrat
California,CA,Stanislaus,6099,democrat
California,CA,Sutter,6101,republican
California,CA,Tehama,6103,republican
California,CA,Trinity,6105,republican
California,CA,Tulare,6107,republican
California,CA,Tuolumne,6109,republican
California,CA,Ventura,6111,democrat
California,CA,Yolo,6113,democrat
California,CA,Yuba,6115,republican
Arkansas,AR,Arkansas,5001,republican
Arkansas,AR,Ashley,5003,republican
Arkansas,AR,Baxter,5005,republican
Arkansas,AR,Benton,5007,republican
Arkansas,AR,Boone,5009,republican
Arkansas,AR,Bradley,5011,republican
Arkansas,AR,Calhoun,5013,republican
Arkansas,AR,Carroll,5015,republican
Arkansas,AR,Chicot,5017,democrat
Arkansas,AR,Clark,5019,republican
Arkansas,AR,Clay,5021,republican
Arkansas,AR,Cleburne,5023,republican
Arkansas,AR,Cleveland,5025,republican
Arkansas,AR,Columbia,5027,republican
Arkansas,AR,Conway,5029,republican
Arkansas,AR,Craighead,5031,republican
Arkansas,AR,Crawford,5033,republican
Arkansas,AR,Crittenden,5035,democrat
Arkansas,AR,Cross,5037,republican
Arkansas,AR,Dallas,5039,republican
Arkansas,AR,Desha,5041,democrat
Arkansas,AR,Drew,5043,republican
Arkansas,AR,Faulkner,5045,republican
Arkansas,AR,Franklin,5047,republican
Arkansas,AR,Fulton,5049,republican
Arkansas,AR,Garland,5051,republican
Arkansas,AR,Grant,5053,republican
Arkansas,AR,Greene,5055,republican
Arkansas,AR,Hempstead,5057,republican
Arkansas,AR,Hot Spring,5059,republican
Arkansas,AR,Howard,5061,republican
Arkansas,AR,Independence,5063,republican
Arkansas,AR,Izard,5065,republican
Arkansas,AR,Jackson,5067,republican
Arkansas,AR,Jefferson,5069,democrat
Arkansas,AR,Johnson,5071,republican
Arkansas,AR,Lafayette,5073,republican
Arkansas,AR,Lawrence,5075,republican
Arkansas,AR,Lee,5077,democrat
Arkansas,AR,Lincoln,5079,republican
Arkansas,AR,Little River,5081,republican
Arkansas,AR,Logan,5083,republican
Arkansas,AR,Lonoke,5085,republican
Arkansas,AR,Madison,5087,republican
Arkansas,AR,Marion,5089,republican
Arkansas,AR,Miller,5091,republican
Arkansas,AR,Mississippi,5093,republican
Arkansas,AR,Monroe,5095,republican
Arkansas,AR,Montgomery,5097,republican
Arkansas,AR,Nevada,5099,republican
Arkansas,AR,Newton,5101,republican
Arkansas,AR,Ouachita,5103,republican
Arkansas,AR,Perry,5105,republican
Arkansas,AR,Phillips,5107,democrat
Arkansas,AR,Pike,5109,republican
Arkansas,AR,Poinsett,5111,republican
Arkansas,AR,Polk,5113,republican
Arkansas,AR,Pope,5115,republican
Arkansas,AR,Prairie,5117,republican
Arkansas,AR,Pulaski,5119,democrat
Arkansas,AR,Randolph,5121,republican
Arkansas,AR,Saline,5125,republican
Arkansas,AR,Scott,5127,republican
Arkansas,AR,Searcy,5129,republican
Arkansas,AR,Sebastian,5131,republican
Arkansas,AR,Sevier,5133,republican
Arkansas,AR,Sharp,5135,republican
Arkansas,AR,St. Francis,5123,democrat
Arkansas,AR,Stone,5137,republican
Arkansas,AR,Union,5139,republican
Arkansas,AR,Van Buren,5141,republican
Arkansas,AR,Washington,5143,republican
Arkansas,AR,White,5145,republican
Arkansas,AR,Woodruff,5147,republican
Arkansas,AR,Yell,5149,republican
Arizona,AZ,Apache,4001,democrat
Arizona,AZ,Cochise,4003,republican
Arizona,AZ,Coconino,4005,democrat
Arizona,AZ,Gila,4007,republican
Arizona,AZ,Graham,4009,republican
Arizona,AZ,Greenlee,4011,republican
Arizona,AZ,La Paz,4012,republican
Arizona,AZ,Maricopa,4013,republican
Arizona,AZ,Mohave,4015,republican
Arizona,AZ,Navajo,4017,republican
Arizona,AZ,Pima,4019,democrat
Arizona,AZ,Pinal,4021,republican
Arizona,AZ,Santa Cruz,4023,democrat
Arizona,AZ,Yavapai,4025,republican
Arizona,AZ,Yuma,4027,republican
Alaska,AK,District 1,2001,republican
Alaska,AK,District 10,2010,republican
Alaska,AK,District 11,2011,republican
Alaska,AK,District 12,2012,republican
Alaska,AK,District 13,2013,republican
Alaska,AK,District 14,2014,republican
Alaska,AK,District 15,2015,republican
Alaska,AK,District 16,2016,democrat
Alaska,AK,District 17,2017,democrat
Alaska,AK,District 18,2018,democrat
Alaska,AK,District 19,2019,democrat
Alaska,AK,District 2,2002,republican
Alaska,AK,District 20,2020,democrat
Alaska,AK,District 21,2021,democrat
Alaska,AK,District 22,2022,republican
Alaska,AK,District 23,2023,republican
Alaska,AK,District 24,2024,republican
Alaska,AK,District 25,2025,republican
Alaska,AK,District 26,2026,republican
Alaska,AK,District 27,2027,republican
Alaska,AK,District 28,2028,republican
Alaska,AK,District 29,2029,republican
Alaska,AK,District 3,2003,republican
Alaska,AK,District 30,2030,republican
Alaska,AK,District 31,2031,republican
Alaska,AK,District 32,2032,republican
Alaska,AK,District 33,2033,democrat
Alaska,AK,District 34,2034,democrat
Alaska,AK,District 35,2035,republican
Alaska,AK,District 36,2036,republican
Alaska,AK,District 37,2037,democrat
Alaska,AK,District 38,2038,democrat
Alaska,AK,District 39,2039,democrat
Alaska,AK,District 4,2004,democrat
Alaska,AK,District 40,2040,democrat
Alaska,AK,District 5,2005,republican
Alaska,AK,District 6,2006,republican
Alaska,AK,District 7,2007,republican
Alaska,AK,District 8,2008,republican
Alaska,AK,District 9,2009,republican
Alaska,NA,District 99,2099,democrat
Alabama,AL,Autauga,1001,republican
Alabama,AL,Baldwin,1003,republican
Alabama,AL,Barbour,1005,republican
Alabama,AL,Bibb,1007,republican
Alabama,AL,Blount,1009,republican
Alabama,AL,Bullock,1011,democrat
Alabama,AL,Butler,1013,republican
Alabama,AL,Calhoun,1015,republican
Alabama,AL,Chambers,1017,republican
Alabama,AL,Cherokee,1019,republican
Alabama,AL,Chilton,1021,republican
Alabama,AL,Choctaw,1023,republican
Alabama,AL,Clarke,1025,republican
Alabama,AL,Clay,1027,republican
Alabama,AL,Cleburne,1029,republican
Alabama,AL,Coffee,1031,republican
Alabama,AL,Colbert,1033,republican
Alabama,AL,Conecuh,1035,republican
Alabama,AL,Coosa,1037,republican
Alabama,AL,Covington,1039,republican
Alabama,AL,Crenshaw,1041,republican
Alabama,AL,Cullman,1043,republican
Alabama,AL,Dale,1045,republican
Alabama,AL,Dallas,1047,democrat
Alabama,AL,DeKalb,1049,republican
Alabama,AL,Elmore,1051,republican
Alabama,AL,Escambia,1053,republican
Alabama,AL,Etowah,1055,republican
Alabama,AL,Fayette,1057,republican
Alabama,AL,Franklin,1059,republican
Alabama,AL,Geneva,1061,republican
Alabama,AL,Greene,1063,democrat
Alabama,AL,Hale,1065,democrat
Alabama,AL,Henry,1067,republican
Alabama,AL,Houston,1069,republican
Alabama,AL,Jackson,1071,republican
Alabama,AL,Jefferson,1073,democrat
Alabama,AL,Lamar,1075,republican
Alabama,AL,Lauderdale,1077,republican
Alabama,AL,Lawrence,1079,republican
Alabama,AL,Lee,1081,republican
Alabama,AL,Limestone,1083,republican
Alabama,AL,Lowndes,1085,democrat
Alabama,AL,Macon,1087,democrat
Alabama,AL,Madison,1089,republican
Alabama,AL,Marengo,1091,democrat
Alabama,AL,Marion,1093,republican
Alabama,AL,Marshall,1095,republican
Alabama,AL,Mobile,1097,republican
Alabama,AL,Monroe,1099,republican
Alabama,AL,Montgomery,1101,democrat
Alabama,AL,Morgan,1103,republican
Alabama,AL,Perry,1105,democrat
Alabama,AL,Pickens,1107,republican
Alabama,AL,Pike,1109,republican
Alabama,AL,Randolph,1111,republican
Alabama,AL,Russell,1113,democrat
Alabama,AL,Shelby,1117,republican
Alabama,AL,St. Clair,1115,republican
Alabama,AL,Sumter,1119,democrat
Alabama,AL,Talladega,1121,republican
Alabama,AL,Tallapoosa,1123,republican
Alabama,AL,Tuscaloosa,1125,republican
Alabama,AL,Walker,1127,republican
Alabama,AL,Washington,1129,republican
Alabama,AL,Wilcox,1131,democrat
Alabama,AL,Winston,1133,republican
